,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy
0,83557030,False,Junior front-end разработчик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Введенский канал', 'building': '4', 'lat': 59.921795, 'lng': 30.324267, 'description': None, 'raw': 'Санкт-Петербург, Введенский канал, 4', 'metro': {'station_name': 'Пушкинская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.201', 'line_id': '14', 'lat': 59.92065, 'lng': 30.329599}, 'metro_stations': [{'station_name': 'Пушкинская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.201', 'line_id': '14', 'lat': 59.92065, 'lng': 30.329599}, {'station_name': 'Сенная площадь', 'line_name': 'Московско-Петроградская', 'station_id': '15.218', 'line_id': '15', 'lat': 59.927135, 'lng': 30.320316}], 'id': '13005182'}",,,2023-07-17T14:44:17+0300,2023-07-17T14:44:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83557030,,https://api.hh.ru/vacancies/83557030?host=hh.ru,https://hh.ru/vacancy/83557030,[],"{'id': '2686827', 'name': 'Майнинг Элемент', 'url': 'https://api.hh.ru/employers/2686827', 'alternate_url': 'https://hh.ru/employer/2686827', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1126801.png', '90': 'https://hhcdn.ru/employer-logo/6127793.png', '240': 'https://hhcdn.ru/employer-logo/6127794.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2686827', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеешь уверенные знания HTML, SCSS и JS. Имеешь опыт работы с Vue JS. Пользовался или знаком с Figma.', 'responsibility': 'Адаптивная и семнтическая верстка отдельных блоков и целых страниц. Создание простых анимиаций. Написание скриптов для валидации полей форм, логики работы...'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
1,83530897,False,Начальник службы безопасности,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Сергея Макеева', 'building': '13', 'lat': 55.763356, 'lng': 37.551259, 'description': None, 'raw': 'Москва, улица Сергея Макеева, 13', 'metro': {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}, 'metro_stations': [{'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}], 'id': '1597485'}",,,2023-07-17T10:34:06+0300,2023-07-17T10:34:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83530897,,https://api.hh.ru/vacancies/83530897?host=hh.ru,https://hh.ru/vacancy/83530897,[],"{'id': '3532201', 'name': 'Федеральный центр компетенций в сфере производительности труда', 'url': 'https://api.hh.ru/employers/3532201', 'alternate_url': 'https://hh.ru/employer/3532201', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3945532.png', '90': 'https://hhcdn.ru/employer-logo/3945531.png', 'original': 'https://hhcdn.ru/employer-logo-original/876164.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3532201', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание законодательства о закупочной деятельности, наличие образования (курсы повышения образования и т.д.). Опыт нормотворческой деятельности. Опыт осуществления функционала в...', 'responsibility': 'Проверка работников компании на предмет выявления конфликта интересов. Администрирование сервиса геолокации, <highlighttext>аналитика</highlighttext> результатов еженедельного мониторинга, проверка выявленных фактов нарушения трудовой...'}",,,[],[],[],False,"[{'id': '120', 'name': 'Специалист службы безопасности'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
2,83391430,False,Промоутер в аэропорт Внуково,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 85000, 'to': 105000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'аэропорт Внуково имени А.Н. Туполева', 'building': None, 'lat': 55.605058, 'lng': 37.286292, 'description': None, 'raw': 'Москва, аэропорт Внуково имени А.Н. Туполева', 'metro': {'station_name': 'Рассказовка', 'line_name': 'Солнцевская', 'station_id': '133.613', 'line_id': '133', 'lat': 55.6324, 'lng': 37.3328}, 'metro_stations': [{'station_name': 'Рассказовка', 'line_name': 'Солнцевская', 'station_id': '133.613', 'line_id': '133', 'lat': 55.6324, 'lng': 37.3328}], 'id': '13770399'}",,,2023-07-13T13:23:56+0300,2023-07-13T13:23:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83391430,,https://api.hh.ru/vacancies/83391430?host=hh.ru,https://hh.ru/vacancy/83391430,[],"{'id': '1975264', 'name': 'Ситидрайв', 'url': 'https://api.hh.ru/employers/1975264', 'alternate_url': 'https://hh.ru/employer/1975264', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1076409.png', '240': 'https://hhcdn.ru/employer-logo/5926266.png', '90': 'https://hhcdn.ru/employer-logo/5926265.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1975264', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Четкую грамотную речь. Активную жизненную позицию, коммуникабельность, энергичность. Позитивное мышление, желание зарабатывать.', 'responsibility': 'Встречать пассажиров в зоне получения багажа и регистрировать их в сервисе (для этого у Вас будет специальный промокод на первую...'}",,,[],[],[],False,"[{'id': '99', 'name': 'Промоутер'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
3,83064546,False,Стажер-разработчик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 40000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-15T08:22:51+0300,2023-07-15T08:22:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83064546,,https://api.hh.ru/vacancies/83064546?host=hh.ru,https://hh.ru/vacancy/83064546,[],"{'id': '1115346', 'name': 'Крит', 'url': 'https://api.hh.ru/employers/1115346', 'alternate_url': 'https://hh.ru/employer/1115346', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4332304.png', '240': 'https://hhcdn.ru/employer-logo/4332305.png', 'original': 'https://hhcdn.ru/employer-logo-original/961270.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1115346', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Знание основ баз <highlighttext>данных</highlighttext>. Знание основ объектно-ориентированного программирования. Знание SQL. Владение языками программирования. Знание Java, C#, Python...', 'responsibility': 'Разработка баз <highlighttext>данных</highlighttext>. Настройка системы. Тестирование результатов и устранение замечаний. Введение в проектную деятельность: Современные платформы бизнес-<highlighttext>аналитики</highlighttext>: Разработка с...'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'probation', 'name': 'Стажировка'}",,False
4,83546041,False,Тестировщик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-07-17T12:51:50+0300,2023-07-17T12:51:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83546041,,https://api.hh.ru/vacancies/83546041?host=hh.ru,https://hh.ru/vacancy/83546041,[],"{'id': '1111946', 'name': 'Электронная торговая площадка Газпромбанка', 'url': 'https://api.hh.ru/employers/1111946', 'alternate_url': 'https://hh.ru/employer/1111946', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1026641.png', '240': 'https://hhcdn.ru/employer-logo/5727333.png', '90': 'https://hhcdn.ru/employer-logo/5727332.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1111946', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание современных инструментов и методик тестирования ПО. Базовые знания о СУБД. Знание SQL, опыт написания запросов к БД. ', 'responsibility': 'Анализ требований, подготовка тест-планов,тест-кейсов, тестовых <highlighttext>данных</highlighttext>. Актуализация тест-планов, тест-кейсов, тестовых <highlighttext>данных</highlighttext>. Оценка трудоемкости и сроков...'}",,,[],[],[],False,"[{'id': '124', 'name': 'Тестировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
5,82928430,False,Python developer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Одесская улица', 'building': '2кА', 'lat': 55.664472, 'lng': 37.599238, 'description': None, 'raw': 'Москва, Одесская улица, 2кА', 'metro': {'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}, 'metro_stations': [{'station_name': 'Нахимовский проспект', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.87', 'line_id': '9', 'lat': 55.662379, 'lng': 37.605274}], 'id': '1927292'}",,,2023-07-03T15:33:22+0300,2023-07-03T15:33:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82928430,,https://api.hh.ru/vacancies/82928430?host=hh.ru,https://hh.ru/vacancy/82928430,[],"{'id': '2575750', 'name': 'CoMagic.dev', 'url': 'https://api.hh.ru/employers/2575750', 'alternate_url': 'https://hh.ru/employer/2575750', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/841305.png', '240': 'https://hhcdn.ru/employer-logo/3806100.png', '90': 'https://hhcdn.ru/employer-logo/3806099.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2575750', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Коммерческий опыт разработки на Python на фреймворках Aiohttp/ Aioamqp – от 2 лет. Понимание базовых принципов работы API. Отличное понимание ООП. ', 'responsibility': 'Анализ API-сторонних сервисов и доработка собственных. Реализация stateless микросервисов. Разработка внутренних библиотек. Оптимизация узких мест в основной архитектуре продукта.'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
6,82310180,False,Младший IT аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-06-22T18:12:39+0300,2023-06-22T18:12:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82310180,,https://api.hh.ru/vacancies/82310180?host=hh.ru,https://hh.ru/vacancy/82310180,[],"{'id': '5276997', 'name': 'CAPYBARA IT AGENCY', 'url': 'https://api.hh.ru/employers/5276997', 'alternate_url': 'https://hh.ru/employer/5276997', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1063802.png', '90': 'https://hhcdn.ru/employer-logo/5875841.png', '240': 'https://hhcdn.ru/employer-logo/5875842.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5276997', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в разработке необязателен. Приветствуются базовые знания SQL.', 'responsibility': 'Сбор требований. Написание технических заданий. Анализ бизнес-процессов. Составление схем процессов в нотациях BPMN и UML. Постановка задач разработчикам. '}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
7,83494438,False,"Backend разработчик (Python, Junior), удаленно",,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-16T10:36:21+0300,2023-07-16T10:36:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83494438,,https://api.hh.ru/vacancies/83494438?host=hh.ru,https://hh.ru/vacancy/83494438,[],"{'id': '10073113', 'name': 'ДУНАЕВ МИХАИЛ АЛЕКСЕЕВИЧ', 'url': 'https://api.hh.ru/employers/10073113', 'alternate_url': 'https://hh.ru/employer/10073113', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1129772.png', '90': 'https://hhcdn.ru/employer-logo/6139677.png', '240': 'https://hhcdn.ru/employer-logo/6139678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10073113', 'accredited_it_employer': False, 'trusted': False}","{'requirement': 'Опыт коммерческой работы на позиции backend-разработчика от полугода. Знания Python3, SQL и фреймворка Django. Опыт работы с библиотекой...', 'responsibility': 'Разрабатывать архитектуру приложения на Django + PostgreSQL. Работать с API маркетплейсов. Делать запросы для взаимодействия с фронтендом с помощью Graphene...'}",,,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]","[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
8,83536836,False,QA Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Якорная улица', 'building': '5', 'lat': 59.94207, 'lng': 30.421079, 'description': None, 'raw': 'Санкт-Петербург, Якорная улица, 5', 'metro': {'station_name': 'Ладожская', 'line_name': 'Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}, 'metro_stations': [{'station_name': 'Ладожская', 'line_name': 'Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}, {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '3567563'}",,,2023-07-17T11:28:46+0300,2023-07-17T11:28:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83536836,,https://api.hh.ru/vacancies/83536836?host=hh.ru,https://hh.ru/vacancy/83536836,[],"{'id': '1903752', 'name': 'ПИLКИ', 'url': 'https://api.hh.ru/employers/1903752', 'alternate_url': 'https://hh.ru/employer/1903752', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5764461.jpeg', '90': 'https://hhcdn.ru/employer-logo/5764460.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/1035925.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1903752', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'QA Engineer (Manual / Automatic) с опытом тестирования сетевого взаимодействия и пониманием протокола HTTP, а также знанием методологий тестирования (ящики, анализ...', 'responsibility': 'Планшетные проекты - ряд сервисов для использования мастерами (контроль операционной деятельности, <highlighttext>аналитика</highlighttext>, автоматизация внутренних бизнес-процессов) и клиентами компании (entertainment, повышение...'}",,,[],[],[],True,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
9,83422398,False,Менеджер маркетплейсов,,False,False,"{'id': '70', 'name': 'Оренбург', 'url': 'https://api.hh.ru/areas/70'}","{'from': 20000, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Оренбург', 'street': 'улица Сергея Лазо', 'building': None, 'lat': 51.827145, 'lng': 55.127489, 'description': None, 'raw': 'Оренбург, улица Сергея Лазо', 'metro': None, 'metro_stations': [], 'id': '13783057'}",,,2023-07-14T09:23:15+0300,2023-07-14T09:23:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83422398,,https://api.hh.ru/vacancies/83422398?host=hh.ru,https://hh.ru/vacancy/83422398,[],"{'id': '4128883', 'name': 'VR STAR', 'url': 'https://api.hh.ru/employers/4128883', 'alternate_url': 'https://hh.ru/employer/4128883', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5504293.png', '90': 'https://hhcdn.ru/employer-logo/5504292.png', 'original': 'https://hhcdn.ru/employer-logo-original/970860.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4128883', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Готовый специалист по работе с маркетплейсами. Если у вас нет опыта - готовы рассмотреть по результатам тестирования. Грамотная речь и умение...', 'responsibility': 'Полный цикл работы с личными кабинетами: WILDBERRIES и OZON. Работа с контентом: сбор <highlighttext>данных</highlighttext> для SEO в аналитических сервисах (доступ...'}",,,[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно работать сменами по\xa04–6 часов в\xa0день'}]",[],False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}",,False
